id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1099679130575126528,@PiyushGoyal @narendramodi @arunjaitley Congratulations to the upcoming Lok Sabha Election ! The beauty of democracy when people get relief when election on head!,Sun Feb 24 14:35:10 +0000 2019,18685,17478,418,False,0,,Delhi India,3,3,0,0
1099648435899138048,RT @NewIndianXpress: BJP's opposition to statehood for Delhi is a confession that lied during the elections in 2014…,Sun Feb 24 12:33:12 +0000 2019,8288,42874,74,False,2,"BJP's opposition to statehood for Delhi is a confession that lied during the elections in 2014, says CM @ArvindKejriwal.",New Delhi India,2,1,0,0
1099640014726561793,RT @ThimmappaBJP: Send your questions on NaMo App or on social media for mega interaction via video conference on 28 Feb 2019. …,Sun Feb 24 11:59:44 +0000 2019,134,1597,30,False,20,Send your questions on NaMo App or on social media for mega interaction via video conference on 28 Feb 2019. ೋದಿಮತ್ತೊಮ್ಮೆ,Unknown,0,1,0,0
1099632208547987456,BJP’s opposition to statehood for Delhi proves Modi ji lied to people: Kejri @ArvindKejriwal @PMOIndia @narendramodi @AamAadmiParty @BJP4India @delhi @tweetndmc,Sun Feb 24 11:28:43 +0000 2019,62,56557,1157,False,0,,Unknown,3,7,0,1
1099623341026091008,"RT @mansukhmandviya: (Last Day) of , With my colleagues of LokSabha MPs of Gujarat.",Sun Feb 24 10:53:29 +0000 2019,114,522,994,False,87,"(Last Day) of , With my colleagues of LokSabha MPs of Gujarat.",New Delhi India,3,1,0,0
1099614793642561536,RT @htTweets: Top story on right now,Sun Feb 24 10:19:31 +0000 2019,0,1411,6,False,7,Top story on right now,Unknown,3,1,0,2
1099614660880359425,RT @GoNews24x7: Hope Narendra Modi returns as Prime Minister again: in …,Sun Feb 24 10:18:59 +0000 2019,0,1411,6,False,14,Hope Narendra Modi returns as Prime Minister again: in For more,Unknown,5,1,0,0
1099614564700774400,RT @firstpost: ’s final address saw a liberal dose of irony and metaphors as the prime minister recounted the govern…,Sun Feb 24 10:18:36 +0000 2019,0,1411,6,False,3,"’s final address saw a liberal dose of irony and metaphors as the prime minister recounted the government’s and mocked his opponents without appearing to do so, writes @sreemoytalukdar",Unknown,2,1,0,0
1099614536682811392,RT @indiatvnews: 'Hope returns as PM': 's big statement in,Sun Feb 24 10:18:30 +0000 2019,0,1411,6,False,39,'Hope returns as PM': 's big statement in,Unknown,3,1,0,1
1099608959575572480,Will return in May to speak to you: says in his last address before polls,Sun Feb 24 09:56:20 +0000 2019,8,169459,2961,False,0,,India,3,0,0,1
1099598561128386560,"BJP's opposition to statehood for Delhi is a confession that lied during the elections in 2014, says CM @ArvindKejriwal.",Sun Feb 24 09:15:01 +0000 2019,496,526194,356516,False,2,,Chennai,2,1,0,1
1099582027047800832,Prime Minister on February 24 expressed confidence of winning the upcoming polls and retaining power -- to continue his monthly ' ' programme. Photo: PIB India,Sun Feb 24 08:09:19 +0000 2019,2,113373,16379,False,0,,New Delhi,4,0,0,0
1099567661606887425,"PM Modi is expected to speak to party workers over a host of political issues as the BJP gears up for the elections, presumed to be held in April-May.",Sun Feb 24 07:12:14 +0000 2019,136,70444,3689,False,0,,Chennai India,1,0,0,1
