id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1080495686204997632,let's put down hu bring what to table?? No comparison!! @BJP4India @INCIndia,Wed Jan 02 16:07:00 +0000 2019,315,325,18,False,0,,Unknown,1,2,0,0
1083140625489260544,RT @srikanthbjp_: 07 Jan - Cabinet Approves 10% 08 Jan - Bill Passed in 09 Jan - Bill Passed in…,Wed Jan 09 23:17:03 +0000 2019,252177,132751,1081,False,153,07 Jan - Cabinet Approves 10% 08 Jan - Bill Passed in 09 Jan - Bill Passed in This is under @narendramodi Only Leader to take tough decisions in the history of Independent India,india,3,1,0,0
1083122476731658240,07 Jan - Cabinet Approves 10% 08 Jan - Bill Passed in 09 Jan - Bill Passed in This is under @narendramodi Only Leader to take tough decisions in the history of Independent India,Wed Jan 09 22:04:56 +0000 2019,6134,7603,294,False,0,,Delhi India,7,1,0,0
1083115982241988609,"10% of 0 is 0. ""45%+ of India now has a quota of 10%"" in a country with reducing jobs, increasing cost of education. Don't presume the voter is stupid. You, our Parliamentarians have failed us today. Shameful @INCIndia @BJP4India",Wed Jan 09 21:39:08 +0000 2019,29,153,26,False,0,,Unknown,3,2,0,0
1083096911689797645,"Quota for EBCs will need a Constitutional amendment, which will open backdoor to RSS agenda to finish off SC/ST/OBC reservation?",Wed Jan 09 20:23:21 +0000 2019,6231,8354,503,False,0,,12229-12230,9,0,0,0
1083094763983769602,RT @badri4BJP: Never seen a bill passed so fast in n . in just 2 days. Congrats to PM Modi and all…,Wed Jan 09 20:14:49 +0000 2019,40527,33431,425,False,8,Never seen a bill passed so fast in n . in just 2 days. Congrats to PM Modi and all the people involved in passing this historic bill.,Karnataka.,3,1,0,0
1083090516135329792,07 Jan - Cabinet Approves 10% 08 Jan - Bill Passed in 09 Jan - Bill Passed in This is under @narendramodi Only Leader to take tough decisions in the history of Independent India,Wed Jan 09 19:57:56 +0000 2019,26807,38362,3015,False,153,,Bharath,6,1,0,0
1083081026371547140,"Thank you @narendramodi for the new bill. Also thanks to the members of and . Hope ,this will give opportunity to the right person.",Wed Jan 09 19:20:14 +0000 2019,48,289,131,False,0,,KanpurIndia,2,1,0,0
1083077251883720704,@narendramodi in &amp; on made me Eligible for too😱 Wht 2 say🤔 The One Against Reservation sply 2 Economically Sound ppl got Reservation😂😝😆 Its should only be fr Economically Weaker Section frm All Background,Wed Jan 09 19:05:14 +0000 2019,1564,4320,1336,False,0,,India,6,1,0,0
1083072914268741632,Actual picture of reservation @narendramodi @SirPareshRawal,Wed Jan 09 18:47:59 +0000 2019,503,622,7,False,0,,Koch Bihar WB,4,2,0,0
1083067970862149632,"Selection committee under @PMOIndia @narendramodi met today to decide fate of Director . It'll meet again. PM-headed panel includes Chief Justice of India (CJI) or a Supreme Court judge, &amp; Leader of Opposition in as Members",Wed Jan 09 18:28:21 +0000 2019,886,137163,679,False,0,,Gwalior India,3,2,0,1
1083066865608404993,@narendramodi Thank you after 7 decades at least some one think about us ( general cast ) @PoonambenMaadam @vijayrupanibjp @BJP4India @BJP4Gujarat @KumariRukshmani @AmitShah,Wed Jan 09 18:23:57 +0000 2019,2643,5243,159,False,0,,India,4,7,0,0
1083066528180822016,"RT @AjaiTewari: It required just 1 day at , another 1 at to get the through, by @narendramodi. This i…",Wed Jan 09 18:22:37 +0000 2019,75888,412043,1855,False,2,"It required just 1 day at , another 1 at to get the through, by @narendramodi. This is called Masterstroke, opposition caught off d guard!! Opposition fear of Modi amending Constitution came true, yet they all supported!",Wildrose Country,3,2,0,0
1083064735761879041,BJP demands implementation of 10 pc quota for general category poor in J&amp;K @BJP4JnK @BJP4India,Wed Jan 09 18:15:30 +0000 2019,2012,155578,2510,False,0,,Hyderabad,3,2,0,1
1083063869285707776,Sir please Reduce Job/entrance exam fees for upper caste . @narendramodi @PMOIndia @AmitShah,Wed Jan 09 18:12:03 +0000 2019,743,115,24,False,0,,Kolkata India,5,3,0,0
1083063208934555648,@asadowaisi PEOPLE LIKE YOU SHOULD NEVER BE ALLOWED TO CONTEST IN ELECTIONS. YOU ARE A LIABILITY ON THE NATION. MIND IT !! will win big time. 🙏😇🙏,Wed Jan 09 18:09:26 +0000 2019,164039,94655,1259,False,1,,Mumbai India,5,1,0,0
