id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1083151426040127489,"RT @NewIndianXpress: ""The smooth passage of the 10 per cent for the general category poor in jobs and education in the …",Wed Jan 09 23:59:58 +0000 2019,444,562,84,False,17,"""The smooth passage of the 10 per cent for the general category poor in jobs and education in the is a strong answer by the Parliament to those spreading lies,"" PM @narendramodi said.",India,2,1,0,0
1083150866507579392,RT @kabeerisgodd: Passed in But message to all By a muslim brother On Of worship,Wed Jan 09 23:57:45 +0000 2019,25,28,2,False,333,Passed in But message to all By a muslim brother On Of worship,Unknown,3,1,0,0
1083149652625641473,"RT @airnewsalerts: passes DNA Technology (Use and Application) Regulation Bill, 2019 by voice vote after brief discussion.",Wed Jan 09 23:52:55 +0000 2019,12680,7426,192,False,10,"passes DNA Technology (Use and Application) Regulation Bill, 2019 by voice vote after brief discussion.",South Delhi,1,1,0,0
1083147200840970240,RT @ashokepandit: I wish @KapilSibal would have been present in the when @arunjaitley explained 10% quota bill ? Probably must be…,Wed Jan 09 23:43:11 +0000 2019,962,185,5,False,151,I wish @KapilSibal would have been present in the when @arunjaitley explained 10% quota bill ? Probably must be busy writing his songs.,Unknown,1,3,0,0
1083146011567054848,RT @Testbookdotcom: Everything you need to know about the …,Wed Jan 09 23:38:27 +0000 2019,41177,23840,757,False,3,Everything you need to know about the,Lucknow Uttar Pradesh,3,1,0,0
1083142497726013440,"Quota bill gets Rajya Sabha nod too, set to become law - Times of India",Wed Jan 09 23:24:29 +0000 2019,0,5255,6,False,0,,Unknown,5,0,0,1
1083135317476106241,RT @LegalKant: 3 things every Hindu must know about 124th amendment Bill passed in 10% reservation…,Wed Jan 09 22:55:58 +0000 2019,42190,217795,3993,False,16,"3 things every Hindu must know about 124th amendment Bill passed in 10% reservation to General Category including Muslim &amp; Christians Also applicable to private unaided institutions Not applicable to ""Minority"" institutions Shame on Modi",🇫🇷 🇩🇪 🇮🇳,3,1,0,0
1083131848669069312,"RT @New_Shahbazkhan: passage has turned India into Israel, where citizenship is based on religion, whether one i…",Wed Jan 09 22:42:10 +0000 2019,28630,65178,2381,False,6,"passage has turned India into Israel, where citizenship is based on religion, whether one is a Zionist. It aimed of making an “enemy out of Muslims"" @asadowaisi",Earth but Striving for Jannah,2,1,0,0
1083096731842048000,"3 things every Hindu must know about 124th amendment Bill passed in 10% reservation to General Category including Muslim &amp; Christians Also applicable to private unaided institutions Not applicable to ""Minority"" institutions",Wed Jan 09 20:22:38 +0000 2019,5,30,8,False,0,,Mumbai India,3,0,0,0
1083095639951532032,"RT @MirrorNow: AIMIM Chief @asadowaisi speaks on the in . Says, This is Bill is fraud on the Constitution. There is no…",Wed Jan 09 20:18:18 +0000 2019,10893,602,69,False,409,"AIMIM Chief @asadowaisi speaks on the in . Says, This is Bill is fraud on the Constitution. There is no evidence of empirical data.",भारत,2,2,0,0
1083091433303621632,RT @anandprakash7: Cheerful Union Minister @TCGEHLOT showing victory sign at the after passage of the constitution amendment bi…,Wed Jan 09 20:01:35 +0000 2019,40527,33431,425,False,37,Cheerful Union Minister @TCGEHLOT showing victory sign at the after passage of the constitution amendment bill in enabling 10% for the general category.,Karnataka.,1,2,0,0
1083090323037802496,"RT @SFLCin: On 02 Jan 2019, we got our first look at . On 04 Jan 2019, this Bill was passed by the . We've c…",Wed Jan 09 19:57:10 +0000 2019,25984,320340,2117,False,21,"On 02 Jan 2019, we got our first look at . On 04 Jan 2019, this Bill was passed by the . We've compared this Bill with the existing provisions under the Act and the 's verdict in the Aadhaar case.",Bozeman MT,2,1,0,0
1083089592310390784,P D Rai asks Bhaichung to broaden his Myopic Vision,Wed Jan 09 19:54:16 +0000 2019,59,48214,703,False,0,,Unknown,10,0,0,1
1083085317572308992,RT @NEETAS11: IAS topper of 2009 - Shah Faesal resigns ! Will contest polls !,Wed Jan 09 19:37:17 +0000 2019,21592,11281,405,False,130,IAS topper of 2009 - Shah Faesal resigns ! Will contest polls !,Manshera KPK,2,1,0,0
1083084827627204608,"RT @airnewsalerts: passes Constitution 124th (Amendment) Bill, 2019 to provide 10% reservation to economically backward sections…",Wed Jan 09 19:35:20 +0000 2019,19330,251775,8191,False,98,"passes Constitution 124th (Amendment) Bill, 2019 to provide 10% reservation to economically backward sections in General category.",Ashiana Lucknow Uttar Pradesh,1,1,0,0
1083084081041231873,"RT @asaadowaisi: passage has turned India into Israel, where citizenship is based on religion, whether one is a…",Wed Jan 09 19:32:22 +0000 2019,2942,1916,314,False,39,"passage has turned India into Israel, where citizenship is based on religion, whether one is a Zionist. It aimed of making an “enemy out of Muslims""",Pune,2,1,0,0
1083083972249300995,"Today, while preparing for a general knowledge test, I learnt these two terms. (lower house of indian parliament) (upper house of indian parliament) 😊",Wed Jan 09 19:31:56 +0000 2019,108,454,23,False,0,,Pakistan,2,0,0,0
