id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1077623669264916480,"RT @manickamtagore: Congratulations @SinghRPN @drajoykumar &amp; team In Kolebira, Jharkhand, @INCIndia candidate is leading in by more than…",Tue Dec 25 17:54:38 +0000 2018,1814,3529,668,False,39,"Congratulations @SinghRPN @drajoykumar &amp; team In Kolebira, Jharkhand, @INCIndia candidate is leading in by more than 10000votes after 18 th round ! Two facts:- 1) Congress has never won here in the past 2) We are contesting all alone-without alliance or support!",Chennai,0,4,0,0
1078048773014618112,2018: Today in,Wed Dec 26 22:03:51 +0000 2018,106,281725,493574,False,0,,New Delhi India,2,0,0,1
1078019028730503168,RT @jayantrld: Paid tributes to the great man. First time for my daughters at the Central Hall,Wed Dec 26 20:05:39 +0000 2018,10167,13244,90,False,326,Paid tributes to the great man. First time for my daughters at the Central Hall,Unknown,2,1,0,0
1077993899287691264,"Which is another Segment for ? One can find NO OF QUESTIONS, Elected ask in Parliament for the BENEFIT or UPLIFTMENT of their ELECTORATE. A DATA may be available on or official site.",Wed Dec 26 18:25:48 +0000 2018,2,474,5,False,0,,Ahmadabad City India,4,0,0,0
1077993753250590721,RT @devki_dc: The is goes against the constitution itself. The society has already discriminated against community en…,Wed Dec 26 18:25:13 +0000 2018,52407,1067,132,False,2,"The is goes against the constitution itself. The society has already discriminated against community enough, why should we add in to their struggles more? It is an abhorrent bill and why it was passed in the is beyond me.",New Delhi India,2,1,0,0
1077986209618481152,"RT @NH_India: The Bill, which is high on the government’s agenda, is likely to be taken up for discussion in the as…",Wed Dec 26 17:55:15 +0000 2018,8824,75372,466,False,9,"The Bill, which is high on the government’s agenda, is likely to be taken up for discussion in the as the of Parliament resumes after the Christmas recess",Aurangabad Bihar India,2,1,0,0
1077979392255635457,RT @firstpost: Plans of leader to meet supremo and chief here in a bid to cobble up…,Wed Dec 26 17:28:09 +0000 2018,8206,2841,217,False,3,"Plans of leader to meet supremo and chief here in a bid to cobble up a non-BJP, non-Congress alliance ahead of the 2019 election seem to have hit a roadblock.",Ongole India,6,1,0,0
1077963248136204288,Offer at Public place/ Road is not only Political but shows growth Issue is not on Road/Park but If not controlled wl start in,Wed Dec 26 16:24:00 +0000 2018,4285,22850,524,False,0,,Delhi-NCR,14,0,0,0
1077946957404954625,RT @MumbaiMirror: WATCH: Queer community gathers at to protest against Transgender Persons 2018 bill which was recently passed…,Wed Dec 26 15:19:16 +0000 2018,246,14017,290,False,3,WATCH: Queer community gathers at to protest against Transgender Persons 2018 bill which was recently passed in the .,Mumbai Maharashtra,1,1,0,0
1077942111968874497,"The is goes against the constitution itself. The society has already discriminated against community enough, why should we add in to their struggles more? It is an abhorrent bill and why it was passed in the is beyond me.",Wed Dec 26 15:00:01 +0000 2018,863,1531,316,False,2,,Mumbai,5,0,0,0
