id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1088510561837432832,@TheLallantop After all left the when she was 28 years old,Thu Jan 24 18:55:16 +0000 2019,64554,19841,3708,False,0,,Agra India,4,1,0,0
1088508992823803904,RT @htTweets: Congress workers want to contest polls against PM Narendra Modi from Varanasi,Thu Jan 24 18:49:02 +0000 2019,6011,52601,165,False,18,Congress workers want to contest polls against PM Narendra Modi from Varanasi,VASAI,2,1,0,0
1088499205944025090,"@htTweets @RahulGandhi ji - contesting elections from is not called playing on the ,but shooting oneself in the foot, unfortunately!",Thu Jan 24 18:10:08 +0000 2019,945,7194,257,False,0,,India,4,2,0,0
1088491698756321280,Former Chief Minister of Madhya Pradesh on Thursday disclosed that he has received an offer from the to contest the upcoming election as its candidate,Thu Jan 24 17:40:18 +0000 2019,4,53407,1455,False,0,,India,3,0,0,1
1088471955404017664,"Speaker @S_MahajanLS : She () is a good woman, &amp; Rahul Ji has accepted he can’t do politics all alone, and for that he is taking ’s help. It is a good thing.",Thu Jan 24 16:21:51 +0000 2019,0,91,4,False,0,,India,5,1,0,0
1088456523473289224,Congress workers want to contest polls against PM Narendra Modi from Varanasi,Thu Jan 24 15:20:32 +0000 2019,2999,545648,6613707,False,18,,India,2,0,0,1
1088456205712818177,"If Voters of the country in every election cast their vote for then why Election Commission spend huge public money to conduct , better give the money to Congress ; they better loot it and Let this country be tag. 😢😥😢😥",Thu Jan 24 15:19:16 +0000 2019,847,4022,82,False,0,,BHARAT,5,0,0,0
1088437478430830593,"RT @ETNOWlive: Priyanka Gandhi takes the political plunge at a time when the @INCIndia is back in the race. But, with only around 100 days…",Thu Jan 24 14:04:51 +0000 2019,1090,3872,121,False,1,"Priyanka Gandhi takes the political plunge at a time when the @INCIndia is back in the race. But, with only around 100 days to go for polls, can she really be the game changer in Eastern Uttar Pradesh? @PlabanG's report.",SAMAAJ.,0,2,0,0
1088423552850759680,President @RahulGandhi coincided his &amp; rallies with announcement of making as the @INCIndia general secretary for East,Thu Jan 24 13:09:31 +0000 2019,28,692,76,False,0,,Gurgaon India,9,2,0,1
1088418623524405248,@RJDforIndia Whats Wrong if @INCIndia @RahulGandhi taking help from an Individual ? Speaker ? unlike ur party is taking help from @RSSorg who were involved in,Thu Jan 24 12:49:56 +0000 2019,1626,6963,76,False,0,,Unknown,13,4,0,0
1088415344077594625,RT @DeccanHerald: Fact Check! Two TV news channels on Tuesday ran stories about @RahulGandhi 's plan to contest from three seats in the up…,Thu Jan 24 12:36:54 +0000 2019,500,385,292,False,5,"Fact Check! Two TV news channels on Tuesday ran stories about @RahulGandhi 's plan to contest from three seats in the upcoming elections, writes @ajsazadi",Bengaluru India,0,2,0,0
1088410926779265031,Modi government has no right to present full budget: Congress,Thu Jan 24 12:19:21 +0000 2019,76,3969,5702,False,0,,India,9,0,0,1
1088378152768794625,"''' is a good woman, &amp; Ji has accepted he can’t do all alone, and for that he is taking help. It is a good thing.""- Speaker @S_MahajanLS @RahulGandhi @INCIndia",Thu Jan 24 10:09:07 +0000 2019,425,77595,1754,False,0,,Delhi india,6,3,0,0
1088377207066509312,"Fact Check! Two TV news channels on Tuesday ran stories about @RahulGandhi 's plan to contest from three seats in the upcoming elections, writes @ajsazadi",Thu Jan 24 10:05:21 +0000 2019,597,149166,26818,False,5,,India,1,2,0,1
1088375644457758726,"Speaker Sumitra Mahajan: is a good woman, &amp; has accepted he can’t do politics all alone, and for that he is taking Priyanka’s help. It is a good thing.",Thu Jan 24 09:59:09 +0000 2019,59,30435,69099,False,0,,India,4,0,0,0
1088375193322639360,"Speaker Sumitra Mahajan: is a good woman, &amp; has accepted he can’t do politics all alone, and for that he is taking Priyanka’s help. It is a good thing. @S_MahajanLS @RahulGandhi @INCIndia",Thu Jan 24 09:57:21 +0000 2019,2059,1903,6367,False,1,,New Delhi India,4,3,0,0
1088374926434844672,Former MLA urges to contest against from parliamentary constituency in . Rai had unsuccessfully contested the polls against . Photo: Ajay Rai / Facebook,Thu Jan 24 09:56:18 +0000 2019,0,107522,15149,False,0,,New Delhi,8,0,0,0
